Headline,Source,Year,Month,Day,Date_id,Pre-Covid,Bias,Cred
NBA gearing up for wild free agency after dramatic postseason,The Washington Times,2019,06,28,32,0,1,2
"Joe Biden, Bernie Sanders attack Donald Trump, economy in Democratic debate",The Washington Times,2019,06,28,32,0,1,2
Bernie Sanders defends Medicare for All push,The Washington Times,2019,06,28,32,0,1,2
BOOK REVIEW: 'Normal People' by Sally Rooney,The Washington Times,2019,06,28,32,0,1,2
Hill: Negotiations on migrant aid continue despite moderate Dems threatening to abandon House bill,The Washington Times,2019,06,28,32,0,1,2
EDITORIAL: Kim Jong-un regime makes tourist travel a risky adventure,The Washington Times,2019,06,28,32,0,1,2
Trump: Democrats vow on health care to illegals ruins 2020 hopes,The Washington Times,2019,06,28,32,0,1,2
"Air Italy violates Open Skies pact with Qatar subsidies, U.S. airlines say",The Washington Times,2019,06,28,32,0,1,2
Democrats: End criminal penalties for illegal immigrants,The Washington Times,2019,06,28,32,0,1,2
Pelosi struggles to get border bill across finish line,The Washington Times,2019,06,28,32,0,1,2
No Nationals picked by fans as All-Star starters,The Washington Times,2019,06,28,32,0,1,2
E. Jean Carroll's confidants who were told of alleged Trump sexual assault go public,The Washington Times,2019,06,28,32,0,1,2
"Celtics hire Kara Lawson, Wizards TV commentator, as assistant coach",The Washington Times,2019,06,28,32,0,1,2
Matt Gaetz pressing charges against woman who threw beverage on him: We have to 'send a message',The Washington Times,2019,06,28,32,0,1,2
John Roberts gerrymandering decision would have struck civil-rights laws,The Washington Times,2019,06,28,32,0,1,2
Ben Cardin calls for bipartisanship on migrant detainment reform: 'We need to pass a bill',The Washington Times,2019,06,28,32,0,1,2
Metro elects Paul Smedberg to replace Jack Evans as board chairman,The Washington Times,2019,06,28,32,0,1,2
Julian Castro: You'll keep 'status quo' if you don't favor decriminalizing border crossings,The Washington Times,2019,06,28,32,0,1,2
House passes election-security bill requiring paper ballots,The Washington Times,2019,06,28,32,0,1,2
"Bernie Sanders, out of the gate, slams Donald Trump as 'pathological liar'",The Washington Times,2019,06,28,32,0,1,2
Democrats' glaring blind spot,The Washington Times,2019,06,28,32,0,1,2
"Elena Delle Donne, Mystics face top-ranked Sun",The Washington Times,2019,06,28,32,0,1,2
Supreme Court upholds blood tests sans warrant for unconscious drivers,The Washington Times,2019,06,28,32,0,1,2
Pelosi blinks: House to pass Trump border bill,The Washington Times,2019,06,28,32,0,1,2
Atlantic League serving as laboratory for MLB rules changes,The Washington Times,2019,06,28,32,0,1,2
Chris Cuomo admits media loves kingmaker role; Beto O'Rourke had 'apple polished' for months,The Washington Times,2019,06,28,32,0,1,2
"2018 flu shot was less effective, says health report",The Washington Times,2019,06,28,32,0,1,2
Supreme Court halts citizenship question on 2020 census,The Washington Times,2019,06,28,32,0,1,2
Matt Schlapp calls for impeachment of Chief Justice John Roberts,The Washington Times,2019,06,28,32,0,1,2
Japan's cruel justice system leaves Carlos Ghosn in the lurch,The Washington Times,2019,06,28,32,0,1,2
Democratic debates for 2020 campaign did not accomplish much,The Washington Times,2019,06,28,32,0,1,2
Border bill becomes 'Abolish ICE' battle,The Washington Times,2019,06,28,32,0,1,2
The Dalai Lama criticizes Donald Trump for having 'lack of moral principle',The Washington Times,2019,06,28,32,0,1,2
"Jay Inslee unveils plan to tackle climate change, Beto O'Rourke pushes 'war tax'",The Washington Times,2019,06,28,32,0,1,2
"Bill de Blasio channels Che Guevera at airport strike, riles Cuban Americans",The Washington Times,2019,06,28,32,0,1,2
Supreme Court rules federal courts can't police partisan gerrymandering,The Washington Times,2019,06,28,32,0,1,2
DeAngelo Hall received Patriots offer before re-signing with Redskins in 2009,The Washington Times,2019,06,28,32,0,1,2
"Navy secretary warns on political displays after MAGA patch, USS McCain incidents",The Washington Times,2019,06,28,32,0,1,2
"Tim Ryan: I've been in the 'foxhole' with working-class, forgotten people for years",The Washington Times,2019,06,28,32,0,1,2
Aviary employee accused of spitting on Eric Trump placed on leave,The Washington Times,2019,06,28,32,0,1,2
Jared Kushner: Disgusting immigrant detention facilities due to 'overwhelmed' border,The Washington Times,2019,06,28,32,0,1,2
"After Omar Bashir, U.S. seeks swift Sudan transition to civilian rule",The Washington Times,2019,06,28,32,0,1,2
"Thomas Homan, former ICE chief, dings Democrats for border deceits",The Washington Times,2019,06,28,32,0,1,2
Democrats embrace health care for illegal immigrants,The Washington Times,2019,06,28,32,0,1,2
Senate gives big backing to wide-ranging $750 billion defense policy bill,The Washington Times,2019,06,28,32,0,1,2
Twitter could mask Donald Trump's tweets with warning label if they violate content rules,The Washington Times,2019,06,28,32,0,1,2
"Amy McGrath, retired fighter pilot, announces challenge to Mitch McConnell in 2020",The Washington Times,2019,07,10,35,0,1,2
Democrats launch probe into fake Amazon reviews,The Washington Times,2019,07,10,35,0,1,2
"Mick Jagger, Rolling Stones frontman, mocks Trump during Massachusetts concert",The Washington Times,2019,07,10,35,0,1,2
"Bill Clinton-Jeffrey Epstein ties explored by ABC for 38 seconds, media watchdog reports",The Washington Times,2019,07,10,35,0,1,2
"Daniel Bress, Trump 9th Circuit Court nominee, confirmed over Democrats' objections",The Washington Times,2019,07,10,35,0,1,2
Megan Rapinoe would beat Trump for president: Poll,The Washington Times,2019,07,10,35,0,1,2
"Mike Rowe: Colin Kaepernick's Betsy Ross objections 'unpersuasive,' 'completely void of logic'",The Washington Times,2019,07,10,35,0,1,2
Al Gore: Voters sees through Trump's 'failed environmental record' and 'misleading false claims',The Washington Times,2019,07,10,35,0,1,2
"William Barr checks with DOJ ethics officials, decides not to recuse himself from Epstein case",The Washington Times,2019,07,10,35,0,1,2
Washington Mystics dominate in latest WNBA power rankings,The Washington Times,2019,07,10,35,0,1,2
Rob Gronkowski returning to NFL? Tom Brady works out with retired tight end,The Washington Times,2019,07,10,35,0,1,2
Joe Biden's millions: Former VP releases tax returns for past three years,The Washington Times,2019,07,10,35,0,1,2
Smugglers used ambulance to try to sneak illegals into U.S.,The Washington Times,2019,07,10,35,0,1,2
"Tom Steyer reverses course, jumps into presidential race",The Washington Times,2019,07,10,35,0,1,2
"Starbucks brass apologizes, meets with six Tempe officers booted from store",The Washington Times,2019,07,10,35,0,1,2
Cybercriminals caused $45 billion in losses last year: Report,The Washington Times,2019,07,10,35,0,1,2
Amazon rivals press Trump over defense deal,The Washington Times,2019,07,10,35,0,1,2
"Don Lemon sides with Donald Trump over Megan Rapinoe's 'f--ing White House' rhetoric, posturing",The Washington Times,2019,07,10,35,0,1,2
"House Dems to subpoena Jared Kushner, Jeff Sessions, Rod Rosenstein",The Washington Times,2019,07,10,35,0,1,2
"Robert Johnson, BET founder, praises Trump's economy: 'I give the president a lot of credit'",The Washington Times,2019,07,10,35,0,1,2
'We don't quit:' How the Nationals have saved their season,The Washington Times,2019,07,10,35,0,1,2
Donald Trump says he'll review Alex Acosta's actions but defends him as 'excellent' labor secretary,The Washington Times,2019,07,10,35,0,1,2
Justin Verlander accuses MLB of juicing balls: 'Turning this game into a joke',The Washington Times,2019,07,10,35,0,1,2
"Jeffrey Epstein attorney shocks, shrugs off 'rape' as 'statutory maybe'",The Washington Times,2019,07,10,35,0,1,2
"LOVERRO: A World Cup title, served with a side of social guilt",The Washington Times,2019,07,10,35,0,1,2
Donald Trump loses bid to block complainers from presidential Twitter account,The Washington Times,2019,07,10,35,0,1,2
Donald Trump hits Hezbollah members of Lebanese parliament with sanctions,The Washington Times,2019,07,10,35,0,1,2
Qatar signs deal worth billions at White House,The Washington Times,2019,07,10,35,0,1,2
"Adam Schiff says Felix Sater did not cooperate with Intel Committee, will remain subpoena",The Washington Times,2019,07,10,35,0,1,2
"Skyrocketing home prices fueled by increase in land cost, says Harvard University study",The Washington Times,2019,07,10,35,0,1,2
Coast Guard issues safety alert following 'significant cyber incident',The Washington Times,2019,07,10,35,0,1,2
"Jose Serrano, New York Democrat, vows to block money for Trump's citizenship question",The Washington Times,2019,07,10,35,0,1,2
House to vote on 9/11 victims fund,The Washington Times,2019,07,10,35,0,1,2
Donald Trump supports restoring Pledge of Allegiance in Minnesota town,The Washington Times,2019,07,10,35,0,1,2
"Over Kamala Harris, Dianne Feinstein objections, Daniel Bress approved to 9th Circuit Court",The Washington Times,2019,07,10,35,0,1,2
UK considering if foreign adversary had role in leaking diplomatic cables critical of Trump,The Washington Times,2019,07,10,35,0,1,2
"Debbie Wasserman Schultz: Acosta should be fired over Epstein arrest, 'coddled a sexual predator'",The Washington Times,2019,07,10,35,0,1,2
Jack Evans proposed investigator: O'Melveny & Myers,The Washington Times,2019,07,10,35,0,1,2
Democrats care more about helping illegal aliens than Americans,The Washington Times,2019,07,10,35,0,1,2
"Jeremy Hunt defends Theresa May, Kim Darroch amid leaked memo scandal",The Washington Times,2019,07,10,35,0,1,2
Joe Biden's support slides after first debate as Kamala Harris' rises: Poll,The Washington Times,2019,07,10,35,0,1,2
Nicki Minaj drops out of Saudi Arabia concert 'after careful reflection',The Washington Times,2019,07,10,35,0,1,2
Stephen A. Smith rips Ted Leonsis over Wizards: 'What the hell are you doing?',The Washington Times,2019,07,10,35,0,1,2
House Democrats face tricky path to pass big defense bill,The Washington Times,2019,07,10,35,0,1,2
Obamacare 'individual mandate' constitutionality doubted by appeals court judges,The Washington Times,2019,07,10,35,0,1,2
Kellyanne Conway says Donald Trump hasn't spoken to Jeffrey Epstein in over a decade,The Washington Times,2019,07,10,35,0,1,2
Megan Rapinoe accepts Dems' invite for soccer team to visit Capitol Hill,The Washington Times,2019,07,10,35,0,1,2
Felix Sater says he'll tell House intelligence committee 'the truth' about Moscow Trump Tower deal,The Washington Times,2019,07,10,35,0,1,2
Joe Biden: Starting over on health care would be a 'sin',The Washington Times,2019,07,10,35,0,1,2
Judge Jesse Furman rejects Trump legal team changes 2020 census citizenship case,The Washington Times,2019,07,10,35,0,1,2
"Tina Smith, Minn. Democrat: McConnell's Senate leadership 'has been a big fat waste'",The Washington Times,2019,07,10,35,0,1,2
Who's afraid of nationalism?,The Washington Times,2019,07,10,35,0,1,2
Bill would allow victims to sue sanctuary cities,The Washington Times,2019,07,10,35,0,1,2
U.S. women's chess champ Jennifer Yu seeks fresh challenge in U.S. juniors,The Washington Times,2019,07,10,35,0,1,2
"Muriel Bowser, Housing Task Force seek federal-local partnership",The Washington Times,2019,07,10,35,0,1,2
"BOOK REVIEW: 'Say, Say, Say' by Lila Savage",The Washington Times,2019,07,10,35,0,1,2
"Tom Steyer jumps in race, carting 1960s messages of dandelion love",The Washington Times,2019,07,10,35,0,1,2
